Order,Family,genus,species,Species,Diploid number,Fundamental number,Sex chromosome,Ploidy,Max Bs,Microchromosomes,Notes,Original listing,Citation
Anura,Strabomantidae,Pristimantis,paulodutrai,Pristimantis paulodutrai,30,30,,,,,originally reported in the genus Ischnocnema,,"Siqueira, S., Aguiar Jr, O., Struessmann, C., Del-Grande, M. L., and Recco-Pimentel, S. M. (2008). Chromosomal analysis of three Brazilian ?eleutherodactyline? frogs (Anura: Terrarana), with suggestion of a new species.?Zootaxa,?1860, 51-59."
Anura,Strabomantidae,Pristimantis,pulvinatus,Pristimantis pulvinatus,36,,XY,,,,,,"Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura.ÊCytogenetic and genome research,Ê154(3), pp.153-180."
Anura,Strabomantidae,Pristimantis,ridens,Pristimantis ridens,34,36,,,,,,Eleutherodactylus ridens,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,riveroi,Pristimantis riveroi,36,36,,,,,,Eleutherodactylus riveroi,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,riveroi,Pristimantis riveroi,35,36,,,,,,Eleutherodactylus riveroi,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,shrevei,Pristimantis shrevei,32,32,ZW,,,,W is submetacentric,Eleutherodactylus shrevei,"Schmid, M., Feichtinger, W., Steinlein, C. and Rupprecht, A., 2002. Chromosome banding in Amphibia: XXIII. Giant W sex chromosomes and extremely small genomes in Eleutherodactylus euphronides and Eleutherodactylus shrevei (Anura, Leptodactylidae).?Cytogenetic and genome research,?97(1/2), p.81."
Anura,Strabomantidae,Pristimantis,shrevei,Pristimantis shrevei,32,36,,,,,,,"Schmid M., J.P. Bogart, S.B. Hedges. 2010. Cytogenetics and Genome Research 130-131:1-568"
Anura,Strabomantidae,Pristimantis,terraebolivaris,Pristimantis terraebolivaris,36,,,,,,,Eleutherodactylus terraboliviaris,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,terraebolivaris,Pristimantis terraebolivaris,36,36,,,,,,,"Schmid M., J.P. Bogart, S.B. Hedges. 2010. Cytogenetics and Genome Research 130-131:1-568"
Anura,Strabomantidae,Pristimantis,unistrigatus,Pristimantis unistrigatus,34,,XY,,,,,,"Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura.ÊCytogenetic and genome research,Ê154(3), pp.153-180."
Anura,Strabomantidae,Pristimantis,unistrigatus,Pristimantis unistrigatus,33,,,,,,,,"Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura.ÊCytogenetic and genome research,Ê154(3), pp.153-180."
Anura,Strabomantidae,Pristimantis,urichi,Pristimantis urichi,30,,,,,,,Eleutherodactylus urichi,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,variabilis,Pristimantis variabilis,34,,,,,,,Eleutherodactylus variabilis,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,variabilis,Pristimantis variabilis,34,36,,,,,,,"Schmid M., J.P. Bogart, S.B. Hedges. 2010. Cytogenetics and Genome Research 130-131:1-568"
Anura,Strabomantidae,Pristimantis,ventrimarmoratus,Pristimantis ventrimarmoratus,36,36,,,,,,Eleutherodactylus ventrimarmoratus,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Pristimantis,sp. n. H,Pristimantis sp. n. H,36,,XY,,,,,,"Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura.ÊCytogenetic and genome research,Ê154(3), pp.153-180."
Anura,Strabomantidae,Pristimantis,sp. n. H,Pristimantis sp. n. H,35,,,,,,,,"Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura.ÊCytogenetic and genome research,Ê154(3), pp.153-180."
Anura,Strabomantidae,Strabomantis,biporcatus,Strabomantis biporcatus,20,,,,,,,Eleutherodactylus biporcatus,"Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
Anura,Strabomantidae,Strabomantis,biporcatus,Strabomantis biporcatus,36,42,,,,,,Eleutherodactylus biporcatus,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Strabomantis,biporcatus,Strabomantis biporcatus,36,42,XXY,,,,Y autosome fusion,Eleutherodactylus maussi,"Schmid, M., Feichtinger, W., Steinlein, C. and Haaf, T., 2002. Chromosome banding in Amphibia: XXVI. Coexistence of homomorphic XY sex chromosomes and a derived Y-autosome translocation in Eleutherodactylus maussi (Anura, Leptodactylidae). Cytogenetic and genome research, 99(1-4), p.330."
Anura,Strabomantidae,Strabomantis,biporcatus,Strabomantis biporcatus,36,42,XY,,,,,Eleutherodactylus maussi,"Schmid, M., Feichtinger, W., Steinlein, C. and Haaf, T., 2002. Chromosome banding in Amphibia: XXVI. Coexistence of homomorphic XY sex chromosomes and a derived Y-autosome translocation in Eleutherodactylus maussi (Anura, Leptodactylidae). Cytogenetic and genome research, 99(1-4), p.330."
Anura,Strabomantidae,Strabomantis,biporcatus,Strabomantis biporcatus,35,42,,,,,,Eleutherodactylus biporcatus,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Strabomantis,bufoniformis,Strabomantis bufoniformis,22,,,,,,,Eleutherodactylus bufoniformis,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Anura,Strabomantidae,Strabomantis,sulcatus,Strabomantis sulcatus,22,38,,,,,,Eleutherodactylus sulcatus,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).?Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,?12, 27-38."
Gymnophiona,Caeciliidae,Boulengerula,taitana,Boulengerula taitana,34,52,,,,16,,Afrocaecilia taitana,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Caecilia,occidentalis,Caecilia occidentalis,24,34,,,,,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Chthonerpeton,indistinctum,Chthonerpeton indistinctum,20,38,,,,,,,"Govindappa, V. and Govindaiah, V. 2012. Caecilians of Western Ghats in India - A cytogenetic perspective Caecilian Cytogenetics. Lambert Academic Publishing."
Gymnophiona,Caeciliidae,Dermophis,mexicanus,Dermophis mexicanus,26,44,,,,10,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Gegeneophis,carnosus,Gegeneophis carnosus,30,,,,,20,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Gegeneophis,carnosus,Gegeneophis carnosus,26,50,,,,,,,"Govindappa, V. and Govindaiah, V. 2012. Caecilians of Western Ghats in India - A cytogenetic perspective Caecilian Cytogenetics. Lambert Academic Publishing."
Gymnophiona,Caeciliidae,Gegeneophis,danieli,Gegeneophis danieli,26,52,,,,,,,Venu et al 2012. karyology of two species of the genus gegeneophis (amphibia: gymnophiona: indotyphlidae)
Gymnophiona,Caeciliidae,Gegeneophis,krishni,Gegeneophis krishni,26,50,,,,,,,Venu. 2014. Studies on Silver staining of chromosomes of caecilians (Amphibia:Gymnophiona) of Western Ghats of India. International journal of advanced research 2(3):63-72
Gymnophiona,Caeciliidae,Gegeneophis,madhavai,Gegeneophis madhavai,26,52,,,,,also listed as madhavaorum,,Venu. 2014. Studies on Silver staining of chromosomes of caecilians (Amphibia:Gymnophiona) of Western Ghats of India. International journal of advanced research 2(3):63-72
Gymnophiona,Caeciliidae,Gegeneophis,nadkarnii,Gegeneophis nadkarnii,26,52,,,,,,,"Govindappa, V. and Govindaiah, V. 2012. Caecilians of Western Ghats in India - A cytogenetic perspective Caecilian Cytogenetics. Lambert Academic Publishing."
Gymnophiona,Caeciliidae,Gegeneophis,ramaswamii,Gegeneophis ramaswamii,28,,,,,,,,"Govindappa, V. 2014. C-Band Variation in Indian Caecilians. Zoology 3(2): 550-553"
Gymnophiona,Caeciliidae,Gegeneophis,ramaswamii,Gegeneophis ramaswamii,30,52,,,,,,Gegeneophis maswamii,"Govindappa, V. 2014. C-Band Variation in Indian Caecilians. Zoology 3(2): 550-553"
Gymnophiona,Caeciliidae,Gegeneophis,seshachari,Gegeneophis seshachari,28,52,,,,,,,Venu et al 2012. karyology of two species of the genus gegeneophis (amphibia: gymnophiona: indotyphlidae)
Gymnophiona,Caeciliidae,Gegeneophis,usp,Gegeneophis usp,28,50,,,,,,,Venu et al 2012. karyology of two species of the genus gegeneophis (amphibia: gymnophiona: indotyphlidae)
Gymnophiona,Caeciliidae,Geotrypetes,seraphini,Geotrypetes seraphini,38,58,,,,8,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Grandisonia,alternans,Grandisonia alternans,26,52,,,,2,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Grandisonia,brevis,Grandisonia brevis,26,52,,,,2,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Grandisonia,larvata,Grandisonia larvata,26,52,,,,2,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Grandisonia,sechellensis,Grandisonia sechellensis,26,52,,,,2,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Gymnopis,multiplicata,Gymnopis multiplicata,26,44,,,,10,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Gymnopis,multiplicata,Gymnopis multiplicata,24,44,,,,8,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Hypogeophis,rostratus,Hypogeophis rostratus,26,50,,,,2,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Indotyphlus,battersbyi,Indotyphlus battersbyi,26,50,XY,,,0,,,"Venkatachalaiah, G., Govindappa, V., Giri, V. and Wilkinson, M., 2006. Studies on the karyotype of Indotyphlus battersbyi Taylor (Amphibia: Gymnophiona: Caeciliidae)."
Gymnophiona,Caeciliidae,Praslinia,cooperi,Praslinia cooperi,26,50,,,,2,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Schistometopum,gregorii,Schistometopum gregorii,22,40,,,,,,,"Govindappa, V. 2014. Karyology of the East African caecilian Schistometopum gregorii (Amphibia: Gymnophiona) from the Tana River Delta, Kenya. International Journal of Advanced Research"
Gymnophiona,Caeciliidae,Siphonops,paulensis,Siphonops paulensis,24,,,,,,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Caeciliidae,Typhlonectes,natans,Typhlonectes natans,28,56,,,,,,Typhlonectes compressicauda,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Caudacaecilia,asplenia,Caudacaecilia asplenia,42,52,,,,16,identification to species is tentative,,"Matsui, M., Nishikawa, K., Sudin, A., and Mohamed, M. (2006). The first karyotypic report of the genus Caudacaecilia with comments on its generic validity (Amphibia, Gymnophiona, Ichthyophiidae).?Copeia,?2006(2), 256-260."
Gymnophiona,Ichthyophiidae,Ichthyophis,bannanicus,Ichthyophis bannanicus,42,62,,,,,,,"Yetang and Qiping (1990). The Karyotype of Ichthyophis bannanica and Comparision With I. glutinosus. Zoological Research, 11(2), 121-126."
Gymnophiona,Ichthyophiidae,Ichthyophis,beddomei,Ichthyophis beddomei,42,52,,,,30,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Ichthyophis,bombayensis,Ichthyophis bombayensis,42,58,,,,,,Ichthyophis peninsularis,"Govindappa, V. 2014. Karyological characteristics of two species of unstriped ichthyophiid caecilians(Amphibia:Gymnophiona:Ichthyophiidae) of Western Ghats of India"
Gymnophiona,Ichthyophiidae,Ichthyophis,bombayensis,Ichthyophis bombayensis,42,60,,,,,,Ichthyophis malabarensis,"Govindappa, V. 2014. Karyological characteristics of two species of unstriped ichthyophiid caecilians(Amphibia:Gymnophiona:Ichthyophiidae) of Western Ghats of India"
Gymnophiona,Ichthyophiidae,Ichthyophis,bombayensis,Ichthyophis bombayensis,44,66,,,,,,Ichthyophis malabarensis,"Govindappa, V. 2014. Karyological characteristics of two species of unstriped ichthyophiid caecilians(Amphibia:Gymnophiona:Ichthyophiidae) of Western Ghats of India"
Gymnophiona,Ichthyophiidae,Ichthyophis,cf. tricolor,Ichthyophis cf. tricolor,44,64,,,,,,,"Govindappa, V. 2014. Occurrence of chromosomal polymorphism in a striped ichthyophid caecilian (Amphibia: Gymnophiona) from Western Ghats of India. International journal of advanced research 2(2): 206-212"
Gymnophiona,Ichthyophiidae,Ichthyophis,glutinosus,Ichthyophis glutinosus,42,60,,,,22,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Ichthyophis,kodaguensis,Ichthyophis kodaguensis,42,60,,,,,,,"Govindappa, V. 2014. C-Band Variation in Indian Caecilians. Zoology 3(2): 550-553"
Gymnophiona,Ichthyophiidae,Ichthyophis,kohtaoensis,Ichthyophis kohtaoensis,42,64,,,,22,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Ichthyophis,orthoplicatus,Ichthyophis orthoplicatus,42,64,,,,22,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Ichthyophis,tricolor,Ichthyophis tricolor,42,62,,,,,,,"Govindappa, V. 2014. Occurrence of chromosomal polymorphism in a striped ichthyophid caecilian (Amphibia: Gymnophiona) from Western Ghats of India. International journal of advanced research 2(2): 206-212"
Gymnophiona,Ichthyophiidae,Ichthyophis,tricolor,Ichthyophis tricolor,42,64,,,,,,,"Govindappa, V. 2014. Occurrence of chromosomal polymorphism in a striped ichthyophid caecilian (Amphibia: Gymnophiona) from Western Ghats of India. International journal of advanced research 2(2): 206-212"
Gymnophiona,Ichthyophiidae,Uraeotyphlus,gansi,Uraeotyphlus gansi,42,58,,,,,,,"Govindappa, V. 2014. C-Band Variation in Indian Caecilians. Zoology 3(2): 550-553"
Gymnophiona,Ichthyophiidae,Uraeotyphlus,interruptus,Uraeotyphlus interruptus,36,58,,,,,,,Venu. 2014. Studies on Silver staining of chromosomes of caecilians (Amphibia:Gymnophiona) of Western Ghats of India. International journal of advanced research 2(3):63-72
Gymnophiona,Ichthyophiidae,Uraeotyphlus,menoni,Uraeotyphlus menoni,36,58,,,,14,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Uraeotyphlus,narayani,Uraeotyphlus narayani,36,58,,,,20,,,Nussbaum 1991 Cytotaxonomy of Caecilians in Amphibian Cytogenetics and Evolution
Gymnophiona,Ichthyophiidae,Uraeotyphlus,oxyurus,Uraeotyphlus oxyurus,36,58,,,,,,,"Govindappa, V. 2014. C-Band Variation in Indian Caecilians. Zoology 3(2): 550-553"
Urodela,Ambystomatidae,Ambystoma,annulatum,Ambystoma annulatum,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,gracile,Ambystoma gracile,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,jeffersonianum,Ambystoma jeffersonianum,28,56,ZW,,1,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,laterale,Ambystoma laterale,28,56,ZW,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,laterale,Ambystoma laterale,42,84,,3,,,,Ambystoma platineum,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,laterale,Ambystoma laterale,42,84,,3,,,,Ambystoma tremblayi,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,macrodactylum,Ambystoma macrodactylum,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,maculatum,Ambystoma maculatum,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,mexicanum,Ambystoma mexicanum,28,56,ZW,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,nothagenes,Ambystoma nothagenes,42,84,,3,,,unisexual,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,opacum,Ambystoma opacum,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,sp.,Ambystoma sp.,28,,,2,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,sp.,Ambystoma sp.,42,,,3,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,sp.,Ambystoma sp.,56,,,4,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,talpoideum,Ambystoma talpoideum,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,texanum,Ambystoma texanum,28,56,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,tigrinum,Ambystoma tigrinum,28,56,ZW,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Ambystoma,tigrinum diaboli,Ambystoma tigrinum diaboli,28,,,,,,,,"Gregory, T.R. 2018. Animal Genome Size Database. http://www.genomesize.com."
Urodela,Ambystomatidae,Ambystoma,tigrinum mavortium,Ambystoma tigrinum mavortium,28,,,,,,,,"Gregory, T.R. 2018. Animal Genome Size Database. http://www.genomesize.com."
Urodela,Ambystomatidae,Ambystoma,tigrinum tigrinum,Ambystoma tigrinum tigrinum,28,,,,,,,,"Gregory, T.R. 2018. Animal Genome Size Database. http://www.genomesize.com."
Urodela,Ambystomatidae,Dicamptodon,ensatus,Dicamptodon ensatus,28,,,,,,,,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Urodela,Ambystomatidae,Dicamptodon,tenebrosus,Dicamptodon tenebrosus,28,,,,10,,,,"Green, D.M. and Sessions, S.K. eds., 1991. Amphibian cytogenetics and evolution. Academic Press."
